Datetime,Close
2024-07-08 12:00:00-04:00,1.208899974822998
2024-07-08 12:01:00-04:00,1.2098000049591064
2024-07-08 12:04:00-04:00,1.2100000381469727
2024-07-08 12:08:00-04:00,1.2098000049591064
2024-07-08 12:12:00-04:00,1.2099000215530396
2024-07-08 12:13:00-04:00,1.2050000429153442
2024-07-08 12:16:00-04:00,1.2098000049591064
2024-07-08 12:19:00-04:00,1.2201000452041626
2024-07-08 12:25:00-04:00,1.225000023841858
2024-07-08 12:29:00-04:00,1.225000023841858
2024-07-08 12:34:00-04:00,1.2200000286102295
2024-07-08 12:35:00-04:00,1.2200000286102295
2024-07-08 12:43:00-04:00,1.2200000286102295
2024-07-08 12:44:00-04:00,1.2209999561309814
2024-07-08 12:47:00-04:00,1.2200000286102295
2024-07-08 12:48:00-04:00,1.2201000452041626
2024-07-08 12:51:00-04:00,1.2200000286102295
2024-07-08 12:58:00-04:00,1.2101000547409058
2024-07-08 12:59:00-04:00,1.211300015449524
2024-07-08 13:01:00-04:00,1.2100000381469727
2024-07-08 13:05:00-04:00,1.2109999656677246
2024-07-08 13:11:00-04:00,1.2196999788284302
2024-07-08 13:25:00-04:00,1.2200000286102295
2024-07-08 13:39:00-04:00,1.2148000001907349
2024-07-08 13:40:00-04:00,1.215000033378601
2024-07-08 13:45:00-04:00,1.2197999954223633
2024-07-08 13:46:00-04:00,1.215000033378601
2024-07-08 13:53:00-04:00,1.2194000482559204
2024-07-08 14:01:00-04:00,1.215000033378601
2024-07-08 14:02:00-04:00,1.2193000316619873
2024-07-08 14:03:00-04:00,1.215999960899353
2024-07-08 14:06:00-04:00,1.215000033378601
2024-07-08 14:09:00-04:00,1.2187999486923218
2024-07-08 14:18:00-04:00,1.2120000123977661
2024-07-08 14:19:00-04:00,1.215000033378601
2024-07-08 14:23:00-04:00,1.2111999988555908
2024-07-08 14:24:00-04:00,1.2199000120162964
2024-07-08 14:34:00-04:00,1.215999960899353
2024-07-08 14:37:00-04:00,1.215000033378601
2024-07-08 14:38:00-04:00,1.2199000120162964
2024-07-08 14:39:00-04:00,1.215000033378601
2024-07-08 14:44:00-04:00,1.215000033378601
2024-07-08 14:58:00-04:00,1.215000033378601
2024-07-08 15:00:00-04:00,1.2100000381469727
2024-07-08 15:11:00-04:00,1.2200000286102295
2024-07-08 15:12:00-04:00,1.2100000381469727
2024-07-08 15:17:00-04:00,1.2100000381469727
2024-07-08 15:18:00-04:00,1.2000000476837158
2024-07-08 15:19:00-04:00,1.2094999551773071
2024-07-08 15:22:00-04:00,1.200600028038025
2024-07-08 15:23:00-04:00,1.2050000429153442
2024-07-08 15:25:00-04:00,1.2096999883651733
2024-07-08 15:26:00-04:00,1.2100000381469727
2024-07-08 15:29:00-04:00,1.2008999586105347
2024-07-08 15:30:00-04:00,1.2000000476837158
2024-07-08 15:31:00-04:00,1.2050000429153442
2024-07-08 15:35:00-04:00,1.2050000429153442
2024-07-08 15:38:00-04:00,1.2050000429153442
2024-07-08 15:40:00-04:00,1.2100000381469727
2024-07-08 15:46:00-04:00,1.2050000429153442
2024-07-08 15:48:00-04:00,1.2096999883651733
2024-07-08 15:50:00-04:00,1.2091000080108643
2024-07-08 15:51:00-04:00,1.2050000429153442
2024-07-08 15:52:00-04:00,1.2050000429153442
2024-07-08 15:53:00-04:00,1.2064000368118286
2024-07-08 15:55:00-04:00,1.2000000476837158
2024-07-08 15:56:00-04:00,1.2000000476837158
2024-07-08 15:57:00-04:00,1.204699993133545
2024-07-08 15:58:00-04:00,1.2000000476837158
2024-07-08 15:59:00-04:00,1.2100000381469727
2024-07-09 09:30:00-04:00,1.8391000032424927
2024-07-09 09:31:00-04:00,1.9600000381469727
2024-07-09 09:32:00-04:00,1.8898999691009521
2024-07-09 09:33:00-04:00,1.9279999732971191
2024-07-09 09:34:00-04:00,1.8450000286102295
2024-07-09 09:35:00-04:00,1.8899999856948853
2024-07-09 09:36:00-04:00,1.8899999856948853
2024-07-09 09:37:00-04:00,1.8550000190734863
2024-07-09 09:38:00-04:00,1.8904999494552612
2024-07-09 09:39:00-04:00,1.8700000047683716
2024-07-09 09:40:00-04:00,1.98989999294281
2024-07-09 09:41:00-04:00,1.9149999618530273
2024-07-09 09:42:00-04:00,1.8650000095367432
2024-07-09 09:43:00-04:00,1.8598999977111816
2024-07-09 09:44:00-04:00,1.8487000465393066
2024-07-09 09:45:00-04:00,1.751099944114685
2024-07-09 09:46:00-04:00,1.7699999809265137
2024-07-09 09:47:00-04:00,1.7450000047683716
2024-07-09 09:48:00-04:00,1.7792999744415283
2024-07-09 09:49:00-04:00,1.784999966621399
2024-07-09 09:50:00-04:00,1.75
2024-07-09 09:51:00-04:00,1.7899999618530273
2024-07-09 09:52:00-04:00,1.784999966621399
2024-07-09 09:53:00-04:00,1.8350000381469727
2024-07-09 09:54:00-04:00,1.8300000429153442
2024-07-09 09:55:00-04:00,1.8301000595092773
2024-07-09 09:56:00-04:00,1.8206000328063965
2024-07-09 09:57:00-04:00,1.7900999784469604
2024-07-09 09:58:00-04:00,1.774999976158142
2024-07-09 10:00:00-04:00,1.8493000268936157
2024-07-09 10:01:00-04:00,1.8100999593734741
2024-07-09 10:02:00-04:00,1.7999000549316406
2024-07-09 10:03:00-04:00,1.8450000286102295
2024-07-09 10:04:00-04:00,1.8108999729156494
2024-07-09 10:05:00-04:00,1.839900016784668
2024-07-09 10:06:00-04:00,1.8128999471664429
2024-07-09 10:07:00-04:00,1.809999942779541
2024-07-09 10:08:00-04:00,1.8250000476837158
2024-07-09 10:09:00-04:00,1.774999976158142
2024-07-09 10:10:00-04:00,1.7309000492095947
2024-07-09 10:11:00-04:00,1.7502000331878662
2024-07-09 10:12:00-04:00,1.7350000143051147
2024-07-09 10:13:00-04:00,1.7700999975204468
2024-07-09 10:14:00-04:00,1.7450000047683716
2024-07-09 10:15:00-04:00,1.7450000047683716
2024-07-09 10:16:00-04:00,1.773800015449524
2024-07-09 10:17:00-04:00,1.7898999452590942
2024-07-09 10:18:00-04:00,1.7949999570846558
2024-07-09 10:19:00-04:00,1.7900999784469604
2024-07-09 10:20:00-04:00,1.7900999784469604
2024-07-09 10:21:00-04:00,1.7698999643325806
2024-07-09 10:22:00-04:00,1.7907999753952026
2024-07-09 10:23:00-04:00,1.784999966621399
2024-07-09 10:24:00-04:00,1.7999000549316406
2024-07-09 10:25:00-04:00,1.784999966621399
2024-07-09 10:26:00-04:00,1.7899999618530273
2024-07-09 10:27:00-04:00,1.8300000429153442
2024-07-09 10:28:00-04:00,1.875100016593933
2024-07-09 10:29:00-04:00,1.8941999673843384
2024-07-09 10:30:00-04:00,1.9550000429153442
2024-07-09 10:31:00-04:00,1.999899983406067
2024-07-09 10:32:00-04:00,1.9950000047683716
2024-07-09 10:33:00-04:00,1.9620000123977661
2024-07-09 10:34:00-04:00,1.9400999546051025
2024-07-09 10:35:00-04:00,1.9299999475479126
2024-07-09 10:36:00-04:00,1.9593000411987305
2024-07-09 10:37:00-04:00,1.9198999404907227
2024-07-09 10:38:00-04:00,1.9450000524520874
2024-07-09 10:39:00-04:00,1.9010000228881836
2024-07-09 10:40:00-04:00,1.875
2024-07-09 10:41:00-04:00,1.8601000308990479
2024-07-09 10:42:00-04:00,1.8450000286102295
2024-07-09 10:43:00-04:00,1.8301000595092773
2024-07-09 10:44:00-04:00,1.8272000551223755
2024-07-09 10:45:00-04:00,1.8200000524520874
2024-07-09 10:46:00-04:00,1.829800009727478
2024-07-09 10:47:00-04:00,1.8600000143051147
2024-07-09 10:48:00-04:00,1.8600000143051147
2024-07-09 10:49:00-04:00,1.8550000190734863
2024-07-09 10:50:00-04:00,1.8300000429153442
2024-07-09 10:51:00-04:00,1.8300000429153442
2024-07-09 10:52:00-04:00,1.839900016784668
2024-07-09 10:53:00-04:00,1.8588999509811401
2024-07-09 10:54:00-04:00,1.8639999628067017
2024-07-09 10:55:00-04:00,1.899999976158142
2024-07-09 10:56:00-04:00,1.9049999713897705
2024-07-09 10:57:00-04:00,1.909999966621399
2024-07-09 10:58:00-04:00,1.9479999542236328
2024-07-09 10:59:00-04:00,1.9012999534606934
2024-07-09 11:00:00-04:00,1.9009000062942505
2024-07-09 11:01:00-04:00,1.9600000381469727
2024-07-09 11:02:00-04:00,1.8799999952316284
2024-07-09 11:03:00-04:00,1.84089994430542
2024-07-09 11:04:00-04:00,1.850000023841858
2024-07-09 11:05:00-04:00,1.840000033378601
2024-07-09 11:06:00-04:00,1.8691999912261963
2024-07-09 11:07:00-04:00,1.8601000308990479
2024-07-09 11:08:00-04:00,1.8210999965667725
2024-07-09 11:09:00-04:00,1.8300000429153442
2024-07-09 11:10:00-04:00,1.8401000499725342
2024-07-09 11:11:00-04:00,1.8313000202178955
2024-07-09 11:12:00-04:00,1.8301000595092773
2024-07-09 11:13:00-04:00,1.8350000381469727
2024-07-09 11:14:00-04:00,1.850100040435791
2024-07-09 11:15:00-04:00,1.875
2024-07-09 11:16:00-04:00,1.87909996509552
2024-07-09 11:17:00-04:00,1.879699945449829
2024-07-09 11:18:00-04:00,1.8905999660491943
2024-07-09 11:19:00-04:00,1.8899999856948853
2024-07-09 11:20:00-04:00,1.9106999635696411
2024-07-09 11:21:00-04:00,1.8828999996185303
2024-07-09 11:22:00-04:00,1.8799999952316284
2024-07-09 11:23:00-04:00,1.8700000047683716
2024-07-09 11:24:00-04:00,1.8650000095367432
2024-07-09 11:25:00-04:00,1.865399956703186
2024-07-09 11:26:00-04:00,1.8808000087738037
2024-07-09 11:27:00-04:00,1.9299999475479126
2024-07-09 11:28:00-04:00,1.9149999618530273
2024-07-09 11:29:00-04:00,1.9049999713897705
2024-07-09 11:30:00-04:00,1.8899999856948853
2024-07-09 11:31:00-04:00,1.919700026512146
2024-07-09 11:32:00-04:00,1.8889000415802002
2024-07-09 11:33:00-04:00,1.8600000143051147
2024-07-09 11:34:00-04:00,1.8799999952316284
2024-07-09 11:35:00-04:00,1.8787000179290771
2024-07-09 11:36:00-04:00,1.8600000143051147
2024-07-09 11:37:00-04:00,1.8600000143051147
